# Savings rate, 1%, 2%, 3%, 4%, 5%, 6%, 7%
86.6216216216, 14.4337642031, 7.2526098244, 4.8588142410, 3.6618591997, 2.9436410334, 2.4647918401, 2.1227253650
86.7207207207, 14.3188542713, 7.1948704233, 4.8201323001, 3.6327064447, 2.9202061494, 2.4451691652, 2.1058259461
86.8198198198, 14.2040755765, 7.1371969656, 4.7814945374, 3.6035869847, 2.8967980300, 2.4255689011, 2.0889458279
86.9189189189, 14.0894278193, 7.0795893008, 4.7429008519, 3.5745007437, 2.8734166142, 2.4059909967, 2.0720849662
87.0180180180, 13.9749107013, 7.0220472789, 4.7043511434, 3.5454476459, 2.8500618411, 2.3864354009, 2.0552433171
87.1171171171, 13.8605239251, 6.9645707507, 4.6658453115, 3.5164276160, 2.8267336501, 2.3669020631, 2.0384208370
87.2162162162, 13.7462671944, 6.9071595670, 4.6273832567, 3.4874405788, 2.8034319808, 2.3473909326, 2.0216174823
87.3153153153, 13.6321402138, 6.8498135795, 4.5889648794, 3.4584864593, 2.7801567728, 2.3279019589, 2.0048332094
87.4144144144, 13.5181426889, 6.7925326404, 4.5505900806, 3.4295651828, 2.7569079663, 2.3084350918, 1.9880679752
87.5135135135, 13.4042743264, 6.7353166022, 4.5122587615, 3.4006766749, 2.7336855013, 2.2889902812, 1.9713217364
87.6126126126, 13.2905348340, 6.6781653180, 4.4739708238, 3.3718208615, 2.7104893182, 2.2695674773, 1.9545944502
87.7117117117, 13.1769239202, 6.6210786413, 4.4357261692, 3.3429976686, 2.6873193576, 2.2501666301, 1.9378860736
87.8108108108, 13.0634412947, 6.5640564264, 4.3975247001, 3.3142070226, 2.6641755603, 2.2307876902, 1.9211965639
87.9099099099, 12.9500866681, 6.5070985278, 4.3593663191, 3.2854488500, 2.6410578673, 2.2114306081, 1.9045258785
88.0090090090, 12.8368597519, 6.4502048005, 4.3212509290, 3.2567230776, 2.6179662197, 2.1920953345, 1.8878739751
88.1081081081, 12.7237602588, 6.3933751001, 4.2831784332, 3.2280296326, 2.5949005589, 2.1727818205, 1.8712408114
88.2072072072, 12.6107879022, 6.3366092827, 4.2451487351, 3.1993684423, 2.5718608265, 2.1534900170, 1.8546263453
88.3063063063, 12.4979423967, 6.2799072048, 4.2071617386, 3.1707394342, 2.5488469643, 2.1342198753, 1.8380305347
88.4054054054, 12.3852234576, 6.2232687234, 4.1692173481, 3.1421425361, 2.5258589142, 2.1149713468, 1.8214533378
88.5045045045, 12.2726308015, 6.1666936961, 4.1313154679, 3.1135776761, 2.5028966185, 2.0957443832, 1.8048947129
88.6036036036, 12.1601641456, 6.1101819808, 4.0934560030, 3.0850447824, 2.4799600193, 2.0765389360, 1.7883546185
88.7027027027, 12.0478232082, 6.0537334359, 4.0556388585, 3.0565437837, 2.4570490594, 2.0573549572, 1.7718330130
88.8018018018, 11.9356077087, 5.9973479205, 4.0178639400, 3.0280746087, 2.4341636815, 2.0381923990, 1.7553298553
